row_label_raw,row_label_full,col_0,31/12/2022 > Giá trịVND,31/12/2022 > Số có khã năng trả nợVND,01/01/2022 > Giá trịVND,01/01/2022 > Số có khã năng trả nợVND,numeric__31/12/2022 > Giá trịVND,numeric__31/12/2022 > Số có khã năng trả nợVND,numeric__01/01/2022 > Giá trịVND,numeric__01/01/2022 > Số có khã năng trả nợVND
Các bên khácLãi vay phải trả Ngân hàng Thương mạiTNHH MTV Đại Dương (2),Các bên khácLãi vay phải trả Ngân hàng Thương mạiTNHH MTV Đại Dương (2),Các bên khácLãi vay phải trả Ngân hàng Thương mạiTNHH MTV Đại Dương (2),720.549.825.665,720.549.825.665,726.665.131.420,726.665.131.420,720549825665.0,720549825665.0,726665131420.0,726665131420.0
Các bên khácLãi vay phải trả Ngân hàng Thương mạiTNHH MTV Đại Dương (2),Các bên khácLãi vay phải trả Ngân hàng Thương mạiTNHH MTV Đại Dương (2),Các bên khácLãi vay phải trả Ngân hàng Thương mạiTNHH MTV Đại Dương (2),169.932.464.673,169.932.464.673,171.193.068.771,171.193.068.771,169932464673.0,169932464673.0,171193068771.0,171193068771.0
Công ty CP Đầu tưNông nghiệp Công nghệ cao Hà Nội (5),Công ty CP Đầu tưNông nghiệp Công nghệ cao Hà Nội (5),Công ty CP Đầu tưNông nghiệp Công nghệ cao Hà Nội (5),220.500.000.000,220.500.000.000,220.500.000.000,220.500.000.000,220500000000.0,220500000000.0,220500000000.0,220500000000.0
Công ty CP Giáo dục và Quốc tế Thần Đồng (6),Công ty CP Giáo dục và Quốc tế Thần Đồng (6),Công ty CP Giáo dục và Quốc tế Thần Đồng (6),200.000.000.000,200.000.000.000,200.000.000.000,200.000.000.000,200000000000.0,200000000000.0,200000000000.0,200000000000.0
Công ty TNHH Gió Hát (7),Công ty TNHH Gió Hát (7),Công ty TNHH Gió Hát (7),70.067.483.056,70.067.483.056,70.067.483.056,70.067.483.056,70067483056.0,70067483056.0,70067483056.0,70067483056.0
Ngân hàng TMCP Quốc Dân (NCB) (8),Ngân hàng TMCP Quốc Dân (NCB) (8),Ngân hàng TMCP Quốc Dân (NCB) (8),29.393.653.218,29.393.653.218,37.397.910.222,37.397.910.222,29393653218.0,29393653218.0,37397910222.0,37397910222.0
Công ty CP Thương mại và Đầu tư Mạnh Hà (9),Công ty CP Thương mại và Đầu tư Mạnh Hà (9),Công ty CP Thương mại và Đầu tư Mạnh Hà (9),23.373.788.160,23.373.788.160,23.373.788.160,23.373.788.160,23373788160.0,23373788160.0,23373788160.0,23373788160.0
Phải trả khác,Phải trả khác,Phải trả khác,7.282.436.558,7.282.436.558,4.132.881.211,4.132.881.211,7282436558.0,7282436558.0,4132881211.0,4132881211.0
Cộng,Cộng,Cộng,720.549.825.665,720.549.825.665,726.665.131.420,726.665.131.420,720549825665.0,720549825665.0,726665131420.0,726665131420.0
