row_label_raw,row_label_full,col_0,31/12/2022,31/12/2022_1,31/12/2022_2,31/12/2022_3,31/12/2022_4,01/01/2022,numeric__31/12/2022,numeric__31/12/2022_1,numeric__31/12/2022_2,numeric__31/12/2022_3,numeric__31/12/2022_4,numeric__01/01/2022
,,,Giá gốc VND,Dự phòng VND,Giá hợp lý (i) VND,Giá gốc VND,Dự phòng VND,Giá hợp lý (i) VND,,,,,,
Các khoản đầu tư khác,Các khoản đầu tư khác,Các khoản đầu tư khác,21.755.664.092,(14.043.645.892),4.140.500.000,88.774.013.156,(1.563.505.206),27.297.000.000,21755664092.0,-14043645892.0,4140500000.0,88774013156.0,-1563505206.0,27297000000.0
Đầu tư danh mục chứng khoán qua Công ty Cổ phần Quản lý Quỹ Bông Sen,Đầu tư danh mục chứng khoán qua Công ty Cổ phần Quản lý Quỹ Bông Sen,Đầu tư danh mục chứng khoán qua Công ty Cổ phần Quản lý Quỹ Bông Sen,-,-,,46.000.000.000,-,,,,,46000000000.0,,
Công ty Cổ phần Đầu tư PVR Hà Nội (1),Công ty Cổ phần Đầu tư PVR Hà Nội (1),Công ty Cổ phần Đầu tư PVR Hà Nội (1),18.184.066.533,(14.043.566.533),4.140.500.000,28.860.425.847,(1.563.425.847),27.297.000.000,18184066533.0,-14043566533.0,4140500000.0,28860425847.0,-1563425847.0,27297000000.0
Công ty Cổ phần Fafilm Thành phố Hồ Chí Minh,Công ty Cổ phần Fafilm Thành phố Hồ Chí Minh,Công ty Cổ phần Fafilm Thành phố Hồ Chí Minh,3.571.425.000,-,,3.571.425.000,-,,3571425000.0,,,3571425000.0,,
Đầu tư danh mục chứng khoán khác,Đầu tư danh mục chứng khoán khác,Đầu tư danh mục chứng khoán khác,172.559,(79.359),,10.342.162.309,(79.359),,172559.0,-79359.0,,10342162309.0,-79359.0,
Cộng,Cộng,Cộng,21.755.664.092,(14.043.645.892),4.140.500.000,88.774.013.156,(1.563.505.206),27.297.000.000,21755664092.0,-14043645892.0,4140500000.0,88774013156.0,-1563505206.0,27297000000.0
