row_label_raw,row_label_full,Tiền thuê đất phải trả cho Nhà nước (Thuyết minh 12(b)),31/12/2024VND > 51.602.316.000,1/1/2024VND > 51.602.316.000,numeric__31/12/2024VND > 51.602.316.000,numeric__1/1/2024VND > 51.602.316.000
Nhận ký quỹ dài hạn,Nhận ký quỹ dài hạn,Nhận ký quỹ dài hạn,5.511.044.289,4.122.753.062,5511044289.0,4122753062.0
,,,57.113.360.289,55.725.069.062,57113360289.0,55725069062.0
