row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
Accounting profit before tax,Accounting profit before tax,Accounting profit before tax,"5,647,358,628,166","5,370,410,404,295",,
Tax at the Company’s tax rate,Tax at the Company’s tax rate,Tax at the Company’s tax rate,"1,129,471,725,633","1,074,082,080,859",,
Effect of different tax rates in a subsidiary,Effect of different tax rates in a subsidiary,Effect of different tax rates in a subsidiary,"(7,119,157,990)","(6,126,525,328)",,
Tax incentives,Tax incentives,Tax incentives,"(3,006,126,527)","(2,278,033,847)",,
Tax exempt income,Tax exempt income,Tax exempt income,"(40,199,680,291)","(46,702,087,331)",,
Non-deductible expenses,Non-deductible expenses,Non-deductible expenses,"60,771,726,858","40,380,077,482",,
Changes in unrecognised deferred taxes,Changes in unrecognised deferred taxes,Changes in unrecognised deferred taxes,"7,832,652,856","37,793,687,280",,
Under provision in prior years,Under provision in prior years,Under provision in prior years,"6,794,004,006","13,059,591,812",,
Others,Others,Others,"(1,959,943,291)","5,148,617,659",,
,,,"1,152,585,201,254","1,115,357,408,586",,
