row_label_raw,row_label_full,col_0,Unit,31/12/2024,1/1/2024,numeric__Unit,numeric__31/12/2024,numeric__1/1/2024
Beers,Beers,Beers,box/crate,"3,887,029","3,660,033",,,
Beverages,Beers > Beverages,Beverages,box/crate,"28,511","21,318",,28.511,21.318
Plastic crates,Beers > Plastic crates,Plastic crates,piece,"39,368","107,379",,39.368,107.379
