row_label_raw,row_label_full,col_0,"Nhà cửa,vật kiến trúcVND","numeric__Nhà cửa,vật kiến trúcVND"
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,
Số dư đầu năm và cuối năm,Nguyên giá > Số dư đầu năm và cuối năm,Số dư đầu năm và cuối năm,173.582.726.065,173582726065.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,
Số dư đầu năm,Giá trị hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,16.551.477.642,16551477642.0
Khấu hao trong năm,Giá trị hao mòn lũy kế > Khấu hao trong năm,Khấu hao trong năm,5.244.883.824,5244883824.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,21.796.361.466,21796361466.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,157.031.248.423,157031248423.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,151.786.364.599,151786364599.0
