row_label_raw,row_label_full,col_0,2023VND'000,2022VND'000,numeric__2023VND'000,numeric__2022VND'000
Salary expenses,Salary expenses,Salary expenses,"324,611,957","342,206,820",,
Outside services,Outside services,Outside services,"84,100,080","85,684,145",,
Depreciation expenses,Depreciation expenses,Depreciation expenses,"57,652,334","59,939,337",,
Office supplies,Office supplies,Office supplies,"3,209,345","1,270,669",,
Others,Others,Others,"29,998,772","98,875,872",,
,,,"499,572,488","587,976,843",,
