row_label_raw,row_label_full,Năm 2023,Việt NamNghìn VND > Năm 2023,BiNghìn VND > Năm 2023,ĐứcNghìn VND > Năm 2023,Nhật BảnNghìn VND > Năm 2023,MỹNghìn VND > Năm 2023,Trung QuốcNghìn VND > Năm 2023,LuxembourgNghìn VND > Năm 2023,Các nước khácNghìn VND > Năm 2023,Tổng cộngNghìn VND > Năm 2023,numeric__Việt NamNghìn VND > Năm 2023,numeric__BiNghìn VND > Năm 2023,numeric__ĐứcNghìn VND > Năm 2023,numeric__Nhật BảnNghìn VND > Năm 2023,numeric__MỹNghìn VND > Năm 2023,numeric__Trung QuốcNghìn VND > Năm 2023,numeric__LuxembourgNghìn VND > Năm 2023,numeric__Các nước khácNghìn VND > Năm 2023,numeric__Tổng cộngNghìn VND > Năm 2023
Doanh thu bán ra ngoài,Doanh thu bán ra ngoài,Doanh thu bán ra ngoài,1.014.454.613,48.893.597,2.389.630.183,668.071.851,2.543.256.314,2.960.525.219,1.344.266.403,3.124.155.307,14.093.253.487,1014454613.0,48893597.0,2389630183.0,668071851.0,2543256314.0,2960525219.0,1344266403.0,3124155307.0,14093253487.0
Tài sản của bộ phận,Tài sản của bộ phận,Tài sản của bộ phận,29.832.107.903,-,5.778.317.854,205.438.621,707.550.110,1.478.763.125,239.183.131,2.130.995.369,40.372.356.113,29832107903.0,,5778317854.0,205438621.0,707550110.0,1478763125.0,239183131.0,2130995369.0,40372356113.0
Chi tiêu vốn,Chi tiêu vốn,Chi tiêu vốn,723.972.060,-,93.299.974,-,-,22.086.722,-,10.043.653,849.402.409,723972060.0,,93299974.0,,,22086722.0,,10043653.0,849402409.0
,,,Việt NamNghìn VND,BiNghìn VND,ĐứcNghìn VND,Nhật BảnNghìn VND,MỹNghìn VND,Trung QuốcNghìn VND,LuxembourgNghìn VND,Các nước khácNghìn VND,Tổng cộngNghìn VND,,,,,,,,,
Năm 2022,Năm 2022,Năm 2022,Năm 2022,Năm 2022,Năm 2022,Năm 2022,Năm 2022,Năm 2022,Năm 2022,Năm 2022,Năm 2022,,,,,,,,,
Doanh thu bán ra ngoài,Năm 2022 > Doanh thu bán ra ngoài,Doanh thu bán ra ngoài,62.729.553,161.866.133,2.536.010.744,1.365.710.654,3.394.402.865,2.792.535.048,1.709.453.626,3.526.839.031,15.549.547.654,62729553.0,161866133.0,2536010744.0,1365710654.0,3394402865.0,2792535048.0,1709453626.0,3526839031.0,15549547654.0
Tài sản của bộ phận,Năm 2022 > Tài sản của bộ phận,Tài sản của bộ phận,30.980.230.857,-,4.512.600.316,284.784.080,1.579.649.622,1.636.333.070,480.097.514,2.047.304.730,41.521.000.189,30980230857.0,,4512600316.0,284784080.0,1579649622.0,1636333070.0,480097514.0,2047304730.0,41521000189.0
Chi tiêu vốn,Năm 2022 > Chi tiêu vốn,Chi tiêu vốn,1.211.261.643,-,76.692.387,-,-,18.310.495,-,23.771.971,1.330.036.496,1211261643.0,,76692387.0,,,18310495.0,,23771971.0,1330036496.0
