row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2023 Nghìn VND,2022 Nghìn VND,numeric__Mã số,numeric__Thuyết minh,numeric__2023 Nghìn VND,numeric__2022 Nghìn VND
(Lỗ)/lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),(Lỗ)/lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),(Lỗ)/lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),60,,(1.529.610.701),105.151.058,60.0,,-1529610701.0,105151058.0
(Lỗ)/lợi nhuận thuần phân bổ cho:,(Lỗ)/lợi nhuận thuần phân bổ cho:,(Lỗ)/lợi nhuận thuần phân bổ cho:,(Lỗ)/lợi nhuận thuần phân bổ cho:,(Lỗ)/lợi nhuận thuần phân bổ cho:,(Lỗ)/lợi nhuận thuần phân bổ cho:,(Lỗ)/lợi nhuận thuần phân bổ cho:,,,,
Cổ đông của Công ty,(Lỗ)/lợi nhuận thuần phân bổ cho: > Cổ đông của Công ty,Cổ đông của Công ty,61,,(1.575.884.320),69.024.617,61.0,,-1575884320.0,69024617.0
Cổ đông không kiểm soát,(Lỗ)/lợi nhuận thuần phân bổ cho: > Cổ đông không kiểm soát,Cổ đông không kiểm soát,62,,46.273.619,36.126.441,62.0,,46273619.0,36126441.0
,,,,,VND,VND,,,,
(Lỗ)/lãi trên cổ phiếu,(Lỗ)/lãi trên cổ phiếu,(Lỗ)/lãi trên cổ phiếu,(Lỗ)/lãi trên cổ phiếu,(Lỗ)/lãi trên cổ phiếu,(Lỗ)/lãi trên cổ phiếu,(Lỗ)/lãi trên cổ phiếu,,,,
(Lỗ)/lãi cơ bản trên cổ phiếu,(Lỗ)/lãi trên cổ phiếu > (Lỗ)/lãi cơ bản trên cổ phiếu,(Lỗ)/lãi cơ bản trên cổ phiếu,70,35,(1.434),63,70.0,35.0,-1434.0,63.0
