row_label_raw,row_label_full,col_0,2023Nghìn VND,2022Nghìn VND,numeric__2023Nghìn VND,numeric__2022Nghìn VND
Lãi từ giao dịch mua giá rẻ từ hợp nhất kinh doanh(Thuyết minh 6),Lãi từ giao dịch mua giá rẻ từ hợp nhất kinh doanh(Thuyết minh 6),Lãi từ giao dịch mua giá rẻ từ hợp nhất kinh doanh(Thuyết minh 6),117.106.706,-,117106706.0,
Thu bồi thường bảo hiểm,Thu bồi thường bảo hiểm,Thu bồi thường bảo hiểm,-,42.221.376,,42221376.0
Lãi do bán phê liệu,Lãi do bán phê liệu,Lãi do bán phê liệu,13.933.366,12.430.944,13933366.0,12430944.0
Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,554.545,137.866,554545.0,137866.0
Thu nhập từ cho thuê tài sản,Thu nhập từ cho thuê tài sản,Thu nhập từ cho thuê tài sản,-,57.919.402,,57919402.0
Hoàn nhập thuế GTGT đầu vào đã xóa số các năm trước,Hoàn nhập thuế GTGT đầu vào đã xóa số các năm trước,Hoàn nhập thuế GTGT đầu vào đã xóa số các năm trước,-,25.158.904,,25158904.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,49.484.115,33.774.441,49484115.0,33774441.0
,,,181.078.732,171.642.933,181078732.0,171642933.0
