row_label_raw,row_label_full,col_0,31/12/2023Nghìn VND,1/1/2023Nghìn VND,numeric__31/12/2023Nghìn VND,numeric__1/1/2023Nghìn VND
"Nhà xưởng, máy móc và thiết bị","Nhà xưởng, máy móc và thiết bị","Nhà xưởng, máy móc và thiết bị",1.609.459.652,1.152.691.994,1609459652.0,1152691994.0
Đền bù đất,Đền bù đất,Đền bù đất,412.261.236,388.080.883,412261236.0,388080883.0
"Giải phóng mặt bằng, di đời cơ sở hạ tầngvà các chi phí khác","Giải phóng mặt bằng, di đời cơ sở hạ tầngvà các chi phí khác","Giải phóng mặt bằng, di đời cơ sở hạ tầngvà các chi phí khác",216.434.930,205.963.050,216434930.0,205963050.0
Các đập chứa đuôi quặng,Các đập chứa đuôi quặng,Các đập chứa đuôi quặng,92.810.066,168.661.925,92810066.0,168661925.0
Các tài sản khác,Các tài sản khác,Các tài sản khác,179.911.736,166.429.031,179911736.0,166429031.0
,,,2.510.877.620,2.081.826.883,2510877620.0,2081826883.0
