row_label_raw,row_label_full,col_0,2023Nghìn VND,2022Nghìn VND,numeric__2023Nghìn VND,numeric__2022Nghìn VND
Chi phí lương,Chi phí lương,Chi phí lương,324.611.957,342.206.820,324611957.0,342206820.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,84.100.080,85.684.145,84100080.0,85684145.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,57.652.334,59.939.337,57652334.0,59939337.0
Dụng cụ văn phòng,Dụng cụ văn phòng,Dụng cụ văn phòng,3.209.345,1.270.669,3209345.0,1270669.0
Chi phí khác,Chi phí khác,Chi phí khác,29.998.772,98.875.872,29998772.0,98875872.0
,,,499.572.488,587.976.843,499572488.0,587976843.0
