row_label_raw,row_label_full,col_0,31/12/2023Nghìn VND,1/1/2023Nghìn VND,numeric__31/12/2023Nghìn VND,numeric__1/1/2023Nghìn VND
Tiền mặt,Tiền mặt,Tiền mặt,41.167,36.096,41167.0,36096.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,974.143.187,802.602.728,974143187.0,802602728.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,-,700.240.424,,700240424.0
,,,974.184.354,1.502.879.248,974184354.0,1502879248.0
