row_label_raw,row_label_full,col_0,Địa chỉ,Số lượng,% sở hữu,31/12/2023Giá trị ghi số Nghìn VND,Dự phòng giám giá VND,Giá trị hợp lý VND,Số lượng_1,% sở hữu_1,1/1/2023Giá trị ghi số Nghìn VND,Dự phòng giám giá VND_1,Giá trị hợp lý VND_1,numeric__Địa chỉ,numeric__Số lượng,numeric__% sở hữu,numeric__31/12/2023Giá trị ghi số Nghìn VND,numeric__Dự phòng giám giá VND,numeric__Giá trị hợp lý VND,numeric__Số lượng_1,numeric__% sở hữu_1,numeric__1/1/2023Giá trị ghi số Nghìn VND,numeric__Dự phòng giám giá VND_1,numeric__Giá trị hợp lý VND_1
Đầu tư góp vốn vào công ty liên kếtJiangwu H.C. StarckTungsten Products Co. Ltd. Trung Quốc,Đầu tư góp vốn vào công ty liên kếtJiangwu H.C. StarckTungsten Products Co. Ltd. Trung Quốc,Đầu tư góp vốn vào công ty liên kếtJiangwu H.C. StarckTungsten Products Co. Ltd. Trung Quốc,Đầu tư góp vốn vào công ty liên kếtJiangwu H.C. StarckTungsten Products Co. Ltd. Trung Quốc,Đầu tư góp vốn vào công ty liên kếtJiangwu H.C. StarckTungsten Products Co. Ltd. Trung Quốc,30%,211.552.770,-,(**),,30%,190.164.060,-,(**),,,0.3,211552770.0,,,,0.3,190164060.0,,
"Đầu tư góp vốn vào đơn vị khácNyobolt Limited (*) Cambridge, Vương quốc Anh","Đầu tư góp vốn vào đơn vị khácNyobolt Limited (*) Cambridge, Vương quốc Anh","Đầu tư góp vốn vào đơn vị khácNyobolt Limited (*) Cambridge, Vương quốc Anh","Cambridge, Vương quốc Anh",755.161,"21,5%",1.426.422.485,-,(**),755.161,"21,5%",1.342.363.039,-,(**),,755161.0,0.215,1426422485.0,,,755161.0,0.215,1342363039.0,,
"Đầu tư góp vốn vào đơn vị khácNyobolt Limited (*) Cambridge, Vương quốc Anh","Đầu tư góp vốn vào đơn vị khácNyobolt Limited (*) Cambridge, Vương quốc Anh","Đầu tư góp vốn vào đơn vị khácNyobolt Limited (*) Cambridge, Vương quốc Anh","Cambridge, Vương quốc Anh",755.161,"21,5%",1.637.975.255,-,,,,1.532.527.099,-,,,755161.0,0.215,1637975255.0,,,,,1532527099.0,,
