row_label_raw,row_label_full,col_0,31/12/2023VND’000,1/1/2023VND’000,numeric__31/12/2023VND’000,numeric__1/1/2023VND’000
Amounts due to Masan Horizon Corporation (“MH”) – the immediate parent company,Amounts due to Masan Horizon Corporation (“MH”) – the immediate parent company,Amounts due to Masan Horizon Corporation (“MH”) – the immediate parent company,Amounts due to Masan Horizon Corporation (“MH”) – the immediate parent company,Amounts due to Masan Horizon Corporation (“MH”) – the immediate parent company,,
Non-trade (a),Non-trade (a),Non-trade (a),"2,511,785","2,511,785",,
Other payables to other parties,Other payables to other parties,Other payables to other parties,Other payables to other parties,Other payables to other parties,,
Usance LC payable at sight (UPAS LC) (b),Usance LC payable at sight (UPAS LC) (b),Usance LC payable at sight (UPAS LC) (b),"198,592,554","935,610,039",,
Other payables – short-term,Other payables – short-term,Other payables – short-term,"34,320,273","42,500,729",,
,,,"235,424,612","980,622,553",,
