row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2023,ĐồngNghìn VND,FluoritNghìn VND,VonframNghìn VND,Các bộ phậnkhácNghìn VND,Tổng cộngNghìn VND,numeric__ĐồngNghìn VND,numeric__FluoritNghìn VND,numeric__VonframNghìn VND,numeric__Các bộ phậnkhácNghìn VND,numeric__Tổng cộngNghìn VND
Tải sản của bộ phậnTải sản không phân bổ,Tải sản của bộ phậnTải sản không phân bổ,Tải sản của bộ phậnTải sản không phân bổ,120.738.052,636.460.125,7.791.061.067,1.480.157.965,10.028.417.20930.343.938.904,120738052.0,636460125.0,7791061067.0,1480157965.0,1.002841720930344e+21
Tổng tài sản,Tổng tài sản,Tổng tài sản,,,,,40.372.356.113,,,,,40372356113.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,,,,,26.747.864.250,,,,,26747864250.0
Tại ngày 1 tháng 1 năm 2023,Tại ngày 1 tháng 1 năm 2023,Tại ngày 1 tháng 1 năm 2023,ĐồngNghìn VND,FluoritNghìn VND,VonframNghìn VND,Các bộ phậnkhácNghìn VND,Tổng cộngNghìn VND,,,,,
Tải sản của bộ phậnTải sản không phân bổ,Tại ngày 1 tháng 1 năm 2023 > Tải sản của bộ phậnTải sản không phân bổ,Tải sản của bộ phậnTải sản không phân bổ,129.621.803,672.067.232,7.338.027.143,1.546.123.623,9.685.839.80131.835.160.388,129621803.0,672067232.0,7338027143.0,1546123623.0,9.685839801318352e+20
Tổng tài sản,Tại ngày 1 tháng 1 năm 2023 > Tổng tài sản,Tổng tài sản,,,,,41.521.000.189,,,,,41521000189.0
Tổng nợ phải trả,Tại ngày 1 tháng 1 năm 2023 > Tổng nợ phải trả,Tổng nợ phải trả,,,,,26.273.561.415,,,,,26273561415.0
