row_label_raw,row_label_full,col_0,31/12/2023VND'000,1/1/2023VND'000,numeric__31/12/2023VND'000,numeric__1/1/2023VND'000
Third parties,Third parties,Third parties,Third parties,Third parties,,
Fluorspar customers,Fluorspar customers,Fluorspar customers,"732,742,579","476,200,000",,
Bismuth customers,Fluorspar customers > Bismuth customers,Bismuth customers,"251,506","251,506",251.506,251.506
Others,Others,Others,"24,167,550","13,352,564",,
,,,"757,161,635","489,804,070",,
