row_label_raw,row_label_full,col_0,31/12/2023VND'000,1/1/2023VND'000,numeric__31/12/2023VND'000,numeric__1/1/2023VND'000
Third parties,Third parties,Third parties,Third parties,Third parties,,
Tungsten customers,Tungsten customers,Tungsten customers,"1,299,986,401","1,390,396,738",,
Fluorspar customers,Fluorspar customers,Fluorspar customers,"256,183,028","611,534,261",,
Bismuth customers,Bismuth customers,Bismuth customers,"67,259,118","110,699,668",,
Copper customers,Copper customers,Copper customers,"41,780,462","55,412,375",,
Other customers,Other customers,Other customers,"3,604,622","2,508,997",,
,,,"1,668,813,631","2,170,552,039",,
