row_label_raw,row_label_full,col_0,31/12/2023Nghìn VND,1/1/2023Nghìn VND,numeric__31/12/2023Nghìn VND,numeric__1/1/2023Nghìn VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,
Trả trước cho giao dịch bán sản phẩm Fluorit,Bên thứ ba > Trả trước cho giao dịch bán sản phẩm Fluorit,Trả trước cho giao dịch bán sản phẩm Fluorit,732.742.579,476.200.000,732742579.0,476200000.0
Trả trước cho giao dịch bán sản phẩm Bismuth,Bên thứ ba > Trả trước cho giao dịch bán sản phẩm Bismuth,Trả trước cho giao dịch bán sản phẩm Bismuth,251.506,251.506,251506.0,251506.0
Các khoản trả trước khác,Bên thứ ba > Các khoản trả trước khác,Các khoản trả trước khác,24.167.550,13.352.564,24167550.0,13352564.0
,,,757.161.635,489.804.070,757161635.0,489804070.0
