row_label_raw,row_label_full,col_0,2023Nghìn VND,2022Nghìn VND,numeric__2023Nghìn VND,numeric__2022Nghìn VND
Các khoản phạt thuế,Các khoản phạt thuế,Các khoản phạt thuế,18.015.494,15.000,18015494.0,15000.0
Chi phí cho thuê tài sản,Chi phí cho thuê tài sản,Chi phí cho thuê tài sản,-,57.590.091,,57590091.0
Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,-,3.096.997,,3096997.0
Các khoản khác,Các khoản khác,Các khoản khác,23.787.636,36.168.623,23787636.0,36168623.0
,,,41.803.130,96.870.711,41803130.0,96870711.0
