row_label_raw,row_label_full,col_0,2023VND'000,2022VND'000,numeric__2023VND'000,numeric__2022VND'000
Freight charges,Freight charges,Freight charges,"175,270,055","270,781,317",,
Outside services,Outside services,Outside services,"43,742,358","73,086,068",,
Depreciation expenses,Depreciation expenses,Depreciation expenses,"8,400,657","7,596,042",,
Salary expenses,Salary expenses,Salary expenses,"62,256,008","56,762,081",,
Others,Others,Others,"87,510,490","44,749,433",,
,,,"377,179,568","452,974,941",,
