row_label_raw,row_label_full,col_0,31/12/2023VND’000,1/1/2023VND’000,numeric__31/12/2023VND’000,numeric__1/1/2023VND’000
Within one year,Within one year,Within one year,"3,165,820","17,090,495",,
Within two to five years,Within two to five years,Within two to five years,"29,125,572","11,877,804",,
,,,"32,291,392","28,968,299",,
