row_label_raw,row_label_full,col_0,31/12/2023VND’000,1/1/2023VND’000,numeric__31/12/2023VND’000,numeric__1/1/2023VND’000
Long-term borrowings and bonds issued,Long-term borrowings and bonds issued,Long-term borrowings and bonds issued,"10,850,162,726","10,266,342,921",,
Bonds repayable within twelve months (Note 21(a)),Bonds repayable within twelve months (Note 21(a)),Bonds repayable within twelve months (Note 21(a)),"(1,995,283,917)","(7,287,233,956)",,
Loan repayable within twelve months (Note 21(a)),Loan repayable within twelve months (Note 21(a)),Loan repayable within twelve months (Note 21(a)),"(94,334,406)",-,,
Repayable after twelve months,Repayable after twelve months,Repayable after twelve months,"8,760,544,403","2,979,108,965",,
