row_label_raw,row_label_full,col_0,Năm 2019,Từ ngày 01/11/2018đến ngày 31/12/2018,numeric__Năm 2019,numeric__Từ ngày 01/11/2018đến ngày 31/12/2018
,,,VND,VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,27.642.585.587,35.498.681.536,27642585587.0,35498681536.0
Số tăng trong năm,Số tăng trong năm,Số tăng trong năm,5.500.187.993,(7.856.095.949),5500187993.0,-7856095949.0
- Do chuyển đổi báo cáo tài chính,- Do chuyển đổi báo cáo tài chính,- Do chuyển đổi báo cáo tài chính,(332.688.931),(806.451.975),-332688931.0,-806451975.0
- Hợp nhất kinh doanh,- Hợp nhất kinh doanh,- Hợp nhất kinh doanh,5.832.876.924,-,5832876924.0,
- Chênh lệch tỷ giá tại thời điểm cổ phần hóa,- Chênh lệch tỷ giá tại thời điểm cổ phần hóa,- Chênh lệch tỷ giá tại thời điểm cổ phần hóa,-,(7.049.643.974),,-7049643974.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,33.142.773.580,27.642.585.587,33142773580.0,27642585587.0
