row_label_raw,row_label_full,col_0,Năm 2019,Từ ngày 01/11/2018đến ngày 31/12/2018,numeric__Năm 2019,numeric__Từ ngày 01/11/2018đến ngày 31/12/2018
,,,VND,VND,,
"Doanh thu bán thành phẩm, hàng hóa","Doanh thu bán thành phẩm, hàng hóa","Doanh thu bán thành phẩm, hàng hóa",837.773.982.102,135.508.814.287,837773982102.0,135508814287.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,204.213.674.529,36.037.152.136,204213674529.0,36037152136.0
Doanh thu kinh doanh hạ tầng khu công nghiệp,Doanh thu kinh doanh hạ tầng khu công nghiệp,Doanh thu kinh doanh hạ tầng khu công nghiệp,628.083.278.871,9.307.446.400,628083278871.0,9307446400.0
Doanh thu cho thuê mặt bằng,Doanh thu cho thuê mặt bằng,Doanh thu cho thuê mặt bằng,443.636.380,-,443636380.0,
Doanh thu khác,Doanh thu khác,Doanh thu khác,4.350.955.047,547.182.608,4350955047.0,547182608.0
,,,1.674.865.526.929,181.400.595.431,1674865526929.0,181400595431.0
