row_label_raw,row_label_full,col_0,Năm 2019,Từ ngày 01/11/2018đến ngày 31/12/2018,numeric__Năm 2019,numeric__Từ ngày 01/11/2018đến ngày 31/12/2018
,,,VND,VND,,
Chi phí thuế TNDN tại Công ty mẹ,Chi phí thuế TNDN tại Công ty mẹ,Chi phí thuế TNDN tại Công ty mẹ,-,-,,
Chi phí thuế TNDN tại các Công ty con,Chi phí thuế TNDN tại Công ty mẹ > Chi phí thuế TNDN tại các Công ty con,Chi phí thuế TNDN tại các Công ty con,51.718.685.565,731.862.538,51718685565.0,731862538.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN tại Công ty mẹ > Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51.718.685.565,731.862.538,51718685565.0,731862538.0
