row_label_raw,row_label_full,col_0,Năm 2019,Từ ngày 01/11/2018đến ngày 31/12/2018,numeric__Năm 2019,numeric__Từ ngày 01/11/2018đến ngày 31/12/2018
,,,VND,VND,,
- Thu nhập của Tổng Giám đốc,- Thu nhập của Tổng Giám đốc,- Thu nhập của Tổng Giám đốc,1.187.234.646,200.000.000,1187234646.0,200000000.0
- Thu nhập của các thành viên khác trong Ban Tổng Giám đốc và Hội đồng Quản trị,- Thu nhập của các thành viên khác trong Ban Tổng Giám đốc và Hội đồng Quản trị,- Thu nhập của các thành viên khác trong Ban Tổng Giám đốc và Hội đồng Quản trị,1.541.494.488,-,1541494488.0,
