row_label_raw,row_label_full,col_0,Năm 2019,Từ ngày 01/11/2018đến ngày 31/12/2018,numeric__Năm 2019,numeric__Từ ngày 01/11/2018đến ngày 31/12/2018
,,,VND,VND,,
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",43.154.730.465,4.565.436.399,43154730465.0,4565436399.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",50.633.000,-,50633000.0,
Lãi chênh lệch tỷ giá phát sinh trong năm,Lãi chênh lệch tỷ giá phát sinh trong năm,Lãi chênh lệch tỷ giá phát sinh trong năm,878.276.844,7.051.236.100,878276844.0,7051236100.0
Chiết khấu thanh toán được hưởng,Chiết khấu thanh toán được hưởng,Chiết khấu thanh toán được hưởng,235.173.214,-,235173214.0,
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,100.486.001,-,100486001.0,
,,,44.419.299.524,11.616.672.499,44419299524.0,11616672499.0
"Trong đó, Doanh thu hoạt động tài chính đối với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 48)","Trong đó, Doanh thu hoạt động tài chính đối với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 48)","Trong đó, Doanh thu hoạt động tài chính đối với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 48)",293.813.462.946,6.112.960.050,293813462946.0,6112960050.0
