row_label_raw,row_label_full,col_0,Năm 2019,Từ ngày 01/11/2018đến ngày 31/12/2018,numeric__Năm 2019,numeric__Từ ngày 01/11/2018đến ngày 31/12/2018
,,,VND,VND,,
Thu nhập từ xử lý tài sản thừa do kiểm kê,Thu nhập từ xử lý tài sản thừa do kiểm kê,Thu nhập từ xử lý tài sản thừa do kiểm kê,953.338.491,241.490.503,953338491.0,241490503.0
Thu nhập từ bán phế liệu,Thu nhập từ bán phế liệu,Thu nhập từ bán phế liệu,115.417.955,-,115417955.0,
"Thu nhập từ thường, chiết khấu bán hàng","Thu nhập từ thường, chiết khấu bán hàng","Thu nhập từ thường, chiết khấu bán hàng",6.286.636.377,493.718.602,6286636377.0,493718602.0
Bảo hiểm thanh toán tiền bồi thường,Bảo hiểm thanh toán tiền bồi thường,Bảo hiểm thanh toán tiền bồi thường,930.931.694,-,930931694.0,
Thu nhập khác,Thu nhập khác,Thu nhập khác,444.026.326,31.045.888,444026326.0,31045888.0
,,,8.730.350.843,766.254.993,8730350843.0,766254993.0
