row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2019 > VND,Từ ngày 01/11/2018 đến ngày 31/12/2018 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2019 > VND,numeric__Từ ngày 01/11/2018 đến ngày 31/12/2018 > VND
33,33,33,1. Tiền thu từ đi vay,,1.484.185.704.507,697.040.000.000,,,1484185704507.0,697040000000.0
34,34,34,2. Tiền trả nợ gốc vay,,(1.843.845.970.000),(485.236.000.000),,,-1843845970000.0,-485236000000.0
36,36,36,"3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",,(29.475.728.000),-,,,-29475728000.0,
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,(389.135.993.493),211.804.000.000,,,-389135993493.0,211804000000.0
50,50,50,Lưu chuyển tiền thuần trong năm,,(55.754.825.134),(220.791.967.499),,,-55754825134.0,-220791967499.0
60,60,60,Tiền và tương đương tiền đầu năm,,275.373.548.384,496.168.339.742,,,275373548384.0,496168339742.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(355.591.026),(2.823.859),,,-355591026.0,-2823859.0
70,70,70,Tiền và tương đương tiền cuối năm,03,219.263.132.224,275.373.548.384,,3.0,219263132224.0,275373548384.0
