row_label_raw,row_label_full,col_0,Năm 2019,Từ ngày 01/11/2018đến ngày 31/12/2018,numeric__Năm 2019,numeric__Từ ngày 01/11/2018đến ngày 31/12/2018
,,,VND,VND,,
Lợi nhuận thuần sau thuế,Lợi nhuận thuần sau thuế,Lợi nhuận thuần sau thuế,298.228.594.567,(31.907.273.062),298228594567.0,-31907273062.0
Các khoản điều chỉnh,Các khoản điều chỉnh,Các khoản điều chỉnh,8.323.668.140,-,8323668140.0,
"- Quỹ khen thưởng, phúc lợi và thù lao Hội đồngQuản trị được trích từ lợi nhuận sau thuế","- Quỹ khen thưởng, phúc lợi và thù lao Hội đồngQuản trị được trích từ lợi nhuận sau thuế","- Quỹ khen thưởng, phúc lợi và thù lao Hội đồngQuản trị được trích từ lợi nhuận sau thuế",8.323.668.140,-,8323668140.0,
Lợi nhuận phân bổ cho cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ phiếu phổ thông,289.904.926.427,(31.907.273.062),289904926427.0,-31907273062.0
Cổ phiếu phổ thông lưu hành bình quân trong năm,Cổ phiếu phổ thông lưu hành bình quân trong năm,Cổ phiếu phổ thông lưu hành bình quân trong năm,300.000.000,300.000.000,300000000.0,300000000.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,966,(106),966.0,-106.0
