row_label_raw,row_label_full,col_0,Số phải thuđầu năm,Số phải nộp đầu năm,Số phải nộp trongnăm,Số đã thực nộp trongnăm,Số phải thucuối năm,Số phải nộpcuối năm,numeric__Số phải thuđầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trongnăm,numeric__Số đã thực nộp trongnăm,numeric__Số phải thucuối năm,numeric__Số phải nộpcuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
- Thuế giá trị gia tăng,- Thuế giá trị gia tăng,- Thuế giá trị gia tăng,43.980.355,1.235.418.005,30.743.241.454,29.615.344.105,-,2.319.334.999,43980355.0,1235418005.0,30743241454.0,29615344105.0,,2319334999.0
- Thuế tiêu thụ đặc biệt,- Thuế tiêu thụ đặc biệt,- Thuế tiêu thụ đặc biệt,-,1.926.044.365,22.245.621.964,21.853.523.860,-,2.318.142.469,,1926044365.0,22245621964.0,21853523860.0,,2318142469.0
- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,17.729.895.143,66.651.078.589,51.718.685.565,69.762.868.066,17.729.895.143,48.606.896.088,17729895143.0,66651078589.0,51718685565.0,69762868066.0,17729895143.0,48606896088.0
- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,-,2.677.279.351,9.086.630.590,8.346.378.647,150.423,3.417.681.717,,2677279351.0,9086630590.0,8346378647.0,150423.0,3417681717.0
- Thuế tài nguyên,- Thuế tài nguyên,- Thuế tài nguyên,-,200.053.360,485.652.400,637.576.560,-,48.129.200,,200053360.0,485652400.0,637576560.0,,48129200.0
- Thuế nhà đất và tiền thuê đất,- Thuế nhà đất và tiền thuê đất,- Thuế nhà đất và tiền thuê đất,65.098.833,369.412.125,549.168.275,751.796.591,267.727.149,369.412.125,65098833.0,369412125.0,549168275.0,751796591.0,267727149.0,369412125.0
- Các loại thuế khác,- Các loại thuế khác,- Các loại thuế khác,-,12.063.780.136,105.554.124,2.507.532.231,-,9.661.802.029,,12063780136.0,105554124.0,2507532231.0,,9661802029.0
,,,17.838.974.331,85.123.065.931,114.934.554.372,133.475.020.060,17.997.772.715,66.741.398.627,17838974331.0,85123065931.0,114934554372.0,133475020060.0,17997772715.0,66741398627.0
