row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 1.419.349.127.865,Số đầu nămVND > 1.122.571.117.125,numeric__Số cuối nămVND > 1.419.349.127.865,numeric__Số đầu nămVND > 1.122.571.117.125
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,1.291.403.188.216,1.067.162.303.388,1291403188216.0,1067162303388.0
Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,2.931.153.003.066,2.322.180.028.021,2931153003066.0,2322180028021.0
Sau nằm năm,Sau nằm năm,Sau nằm năm,938.894.859.543,804.832.975.257,938894859543.0,804832975257.0
,,,6.580.800.178.690,5.316.746.423.791,6580800178690.0,5316746423791.0
Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),(1.419.349.127.865),(1.122.571.117.125),-1419349127865.0,-1122571117125.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,5.161.451.050.825,4.194.175.306.666,5161451050825.0,4194175306666.0
