row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,13.210.151.631.075,11.192.482.417.619,,200.0,,13210151631075.0,11192482417619.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,177.413.046.717,161.541.444.285,,210.0,,177413046717.0,161541444285.0
1,1,1,Phải thu dài hạn của khách hàng,211,,-,4.872.936.898,,211.0,,,4872936898.0
2.,2.,2.,Phải thu dài hạn khác,216,7,177.413.046.717,156.668.507.387,,216.0,7.0,177413046717.0,156668507387.0
II.,II.,II.,Tài sản cố định,220,,12.062.018.494.455,10.088.092.507.886,,220.0,,12062018494455.0,10088092507886.0
1.,1.,1.,Tài sản cố định hữu hình,221,12,12.060.172.207.254,10.085.861.159.014,,221.0,12.0,12060172207254.0,10085861159014.0
,,,- Nguyên giá,222,,19.816.215.604.424,16.167.877.454.520,,222.0,,19816215604424.0,16167877454520.0
,,,- Giá trị hao mòn lũy kế,223,,(7.756.043.397.170),(6.082.016.295.506),,223.0,,-7756043397170.0,-6082016295506.0
2.,2.,2.,Tài sản cố định vô hình,227,,1.846.287.201,2.231.348.872,,227.0,,1846287201.0,2231348872.0
,,,- Nguyên giá,228,,11.097.733.611,11.101.129.851,,228.0,,11097733611.0,11101129851.0
,,,- Giá trị hao mòn lũy kế,229,,(9.251.446.410),(8.869.780.979),,229.0,,-9251446410.0,-8869780979.0
III.,III.,III.,Tài sản dở dang dài hạn,240,,7.110.214.859,4.738.049.506,,240.0,,7110214859.0,4738049506.0
1.,1.,1.,Chỉ phí xây dựng cơ bản dở dang,242,,7.110.214.859,4.738.049.506,,242.0,,7110214859.0,4738049506.0
IV.,IV.,IV.,Đầu tư tài chính dài hạn,250,,212.733.790.272,200.846.308.684,,250.0,,212733790272.0,200846308684.0
1.,1.,1.,Đầu tư vào công ty liên kết,252,13,146.796.022.972,154.908.541.384,,252.0,13.0,146796022972.0,154908541384.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,14,45.937.767.300,45.937.767.300,,253.0,14.0,45937767300.0,45937767300.0
3.,3.,3.,Đầu tư nằm giữ đến ngày đáo hạn,255,5,20.000.000.000,-,,255.0,5.0,20000000000.0,
V.,V.,V.,Tài sản dài hạn khác,260,,750.876.084.772,737.264.107.258,,260.0,,750876084772.0,737264107258.0
1.,1.,1.,Chỉ phí trả trước dài hạn,261,10,687.718.277.579,672.399.824.215,,261.0,10.0,687718277579.0,672399824215.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,15,63.157.807.193,64.864.283.043,,262.0,15.0,63157807193.0,64864283043.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,19.858.153.052.749,17.489.953.434.753,,270.0,,19858153052749.0,17489953434753.0
