row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Thu nhập tài chính,Thu nhập tài chính,Thu nhập tài chính,Thu nhập tài chính,Thu nhập tài chính,,
Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Thu nhập tài chính > Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,59.974.153.462,61.360.313.849,59974153462.0,61360313849.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty con,Thu nhập khác > Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty con,Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty con,30.784.812.959,6.825.594.974,30784812959.0,6825594974.0
Tổng Công ty Khí Việt Nam và các công ty con,Thu nhập khác > Tổng Công ty Khí Việt Nam và các công ty con,Tổng Công ty Khí Việt Nam và các công ty con,8.590.190.081,19.614.847.500,8590190081.0,19614847500.0
Tập đoàn Dầu khí Quốc gia Việt Nam,Thu nhập khác > Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,210.000.000,-,210000000.0,
Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,,
Tổng Công ty Khí Việt Nam và các công ty con,Mua hàng và dịch vụ > Tổng Công ty Khí Việt Nam và các công ty con,Tổng Công ty Khí Việt Nam và các công ty con,605.704.091.548,516.555.203.379,605704091548.0,516555203379.0
Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam và các công ty con,Mua hàng và dịch vụ > Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam và các công ty con,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam và các công ty con,115.064.720.295,88.918.962.630,115064720295.0,88918962630.0
Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty con,Mua hàng và dịch vụ > Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty con,Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty con,80.437.218.547,82.932.822.006,80437218547.0,82932822006.0
Liên Doanh Việt Nga - Vietsovpetro,Mua hàng và dịch vụ > Liên Doanh Việt Nga - Vietsovpetro,Liên Doanh Việt Nga - Vietsovpetro,55.748.227.750,50.469.559.697,55748227750.0,50469559697.0
Tập đoàn Dầu khí Quốc gia Việt Nam,Mua hàng và dịch vụ > Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,12.602.404.148,6.306.542.444,12602404148.0,6306542444.0
Công ty Công nghiệp tàu thủy Dung Quất,Mua hàng và dịch vụ > Công ty Công nghiệp tàu thủy Dung Quất,Công ty Công nghiệp tàu thủy Dung Quất,10.715.334.180,-,10715334180.0,
Tổng Công ty Thăm dò Khai thác Dầu khí và các công ty con,Mua hàng và dịch vụ > Tổng Công ty Thăm dò Khai thác Dầu khí và các công ty con,Tổng Công ty Thăm dò Khai thác Dầu khí và các công ty con,8.813.150.000,10.492.790.909,8813150000.0,10492790909.0
Tổng Công ty Dầu Việt Nam và các công ty con,Mua hàng và dịch vụ > Tổng Công ty Dầu Việt Nam và các công ty con,Tổng Công ty Dầu Việt Nam và các công ty con,3.797.720.584,87.217.598.274,3797720584.0,87217598274.0
Tổng Công ty cổ phần Khoan và Dịch vụ khoan Dầu khí và các công ty con,Mua hàng và dịch vụ > Tổng Công ty cổ phần Khoan và Dịch vụ khoan Dầu khí và các công ty con,Tổng Công ty cổ phần Khoan và Dịch vụ khoan Dầu khí và các công ty con,3.141.260.041,2.358.453.636,3141260041.0,2358453636.0
Tổng Công ty Bảo dưỡng Sửa chữa Công trình Dầu khí và các công ty con,Mua hàng và dịch vụ > Tổng Công ty Bảo dưỡng Sửa chữa Công trình Dầu khí và các công ty con,Tổng Công ty Bảo dưỡng Sửa chữa Công trình Dầu khí và các công ty con,2.824.263.555,2.319.015.820,2824263555.0,2319015820.0
Trường Cao đẳng Dầu khí,Mua hàng và dịch vụ > Trường Cao đẳng Dầu khí,Trường Cao đẳng Dầu khí,217.900.000,181.400.000,217900000.0,181400000.0
Tổng Công ty Phân Bón và Hoá Chất Dầu Khí - Công ty cổ phần,Mua hàng và dịch vụ > Tổng Công ty Phân Bón và Hoá Chất Dầu Khí - Công ty cổ phần,Tổng Công ty Phân Bón và Hoá Chất Dầu Khí - Công ty cổ phần,-,115.830.000,,115830000.0
Chi phí lãi vay và lãi trả chậm,Chi phí lãi vay và lãi trả chậm,Chi phí lãi vay và lãi trả chậm,Chi phí lãi vay và lãi trả chậm,Chi phí lãi vay và lãi trả chậm,,
Tập đoàn Dầu khí Quốc gia Việt Nam,Chi phí lãi vay và lãi trả chậm > Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,19.189.125.611,28.075.965.650,19189125611.0,28075965650.0
Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Chi phí lãi vay và lãi trả chậm > Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,10.563.568.712,15.199.373.618,10563568712.0,15199373618.0
Cổ tức đã công bố và chi trả,Cổ tức đã công bố và chi trả,Cổ tức đã công bố và chi trả,Cổ tức đã công bố và chi trả,Cổ tức đã công bố và chi trả,,
