row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
Lợi nhuận để tính lãi suy giảm trên cổ phiếu,Lợi nhuận để tính lãi suy giảm trên cổ phiếu,Lợi nhuận để tính lãi suy giảm trên cổ phiếu,1.025.110.119.890,911.846.920.204,1025110119890.0,911846920204.0
Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,391.614.275,391.614.275,391614275.0,391614275.0
Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,2.618,2.328,2618.0,2328.0
