row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,Số cuối năm VND,Số đầu năm VND,Số cuối năm VND,Số đầu năm VND,,,,
Đô la Mỹ USD),Đô la Mỹ USD),Đô la Mỹ USD),966.679.698.824,473.861.596.870,1.524.329.672.961,1.614.844.848.884,966679698824.0,473861596870.0,1524329672961.0,1614844848884.0
Euro (EUR),Euro (EUR),Euro (EUR),177.708.829,1.146.837.385,7.498.599.075,2.934.938.592,177708829.0,1146837385.0,7498599075.0,2934938592.0
Yên Nhật (JPY),Yên Nhật (JPY),Yên Nhật (JPY),-,-,339.501.099,1.292.774.858,,,339501099.0,1292774858.0
Đô la Singapore (SGD),Đô la Singapore (SGD),Đô la Singapore (SGD),16.871.907,1.314.595,10.158.700.875,2.544.270.748,16871907.0,1314595.0,10158700875.0,2544270748.0
