row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
Lợi nhuận để tính lãi suy giảm trên cổ phiếu,Lợi nhuận để tính lãi suy giảm trên cổ phiếu,Lợi nhuận để tính lãi suy giảm trên cổ phiếu,1.025.110.119.890,911.846.920.204,1025110119890.0,911846920204.0
Số cổ phiếu:,Số cổ phiếu:,Số cổ phiếu:,Số cổ phiếu:,Số cổ phiếu:,,
,,,Năm nay,Năm trước(Trình bày lại),,
Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,Số cổ phiếu: > Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,356.012.638,356.012.638,356012638.0,356012638.0
Ảnh hưởng của các cổ phiếu phổ thông tiềm năng,Số cổ phiếu: > Ảnh hưởng của các cổ phiếu phổ thông tiềm năng,Ảnh hưởng của các cổ phiếu phổ thông tiềm năng,35.601.637,35.601.637,35601637.0,35601637.0
Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,Số cổ phiếu: > Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi suy giảm trên cổ phiếu,391.614.275,391.614.275,391614275.0,391614275.0
