row_label_raw,row_label_full,Lợi nhuận trong năm (VND),Năm nay > 1.469.628.360.919,Năm trước(trình bày lại) > 1.221.500.695.571,numeric__Năm nay > 1.469.628.360.919,numeric__Năm trước(trình bày lại) > 1.221.500.695.571
Phân bổ cho:- Cổ đông không kiểm soát (VND)- Cổ đông của Công ty mẹ (VND),Phân bổ cho:- Cổ đông không kiểm soát (VND)- Cổ đông của Công ty mẹ (VND),Phân bổ cho:- Cổ đông không kiểm soát (VND)- Cổ đông của Công ty mẹ (VND),376.394.391.3581.093.233.969.561,249.056.848.940972.443.846.631,3.7639439135810933e+24,2.4905684894097246e+23
"Trừ: trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: trích lập Quỹ khen thưởng, phúc lợi (VND)",(68.123.849.671),(60.596.926.427),-68123849671.0,-60596926427.0
Lợi nhuận để tính lãi cơ bản trên cổ phiếu,Lợi nhuận để tính lãi cơ bản trên cổ phiếu,Lợi nhuận để tính lãi cơ bản trên cổ phiếu,1.025.110.119.890,911.846.920.204,1025110119890.0,911846920204.0
Số bình quân gia quyền của cổ phiếu phổ thôngđế tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thôngđế tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thôngđế tính lãi cơ bản trên cổ phiếu,356.012.638,356.012.638,356012638.0,356012638.0
Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),2.879,2.561,2879.0,2561.0
