row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc VND,Số cuối năm > Giá trị ghi số VND,Số đầu năm > Giá gốc VND,Số đầu năm > Giá trị ghi số VND,numeric__Số cuối năm > Giá gốc VND,numeric__Số cuối năm > Giá trị ghi số VND,numeric__Số đầu năm > Giá gốc VND,numeric__Số đầu năm > Giá trị ghi số VND
Ngắn hạn (*),Ngắn hạn (*),Ngắn hạn (*),3.357.277.835.242,3.357.277.835.242,3.486.468.628.419,3.486.468.628.419,3357277835242.0,3357277835242.0,3486468628419.0,3486468628419.0
Dài hạn (**),Dài hạn (**),Dài hạn (**),20.000.000.000,20.000.000.000,-,-,20000000000.0,20000000000.0,,
,,,3.377.277.835.242,3.377.277.835.242,3.486.468.628.419,3.486.468.628.419,3377277835242.0,3377277835242.0,3486468628419.0,3486468628419.0
