row_label_raw,row_label_full,col_0,Số đã trình bàyVND,Thay đổiVND,Số trình bày lạiVND,numeric__Số đã trình bàyVND,numeric__Thay đổiVND,numeric__Số trình bày lạiVND
Lợi nhuận trong năm phân bố cho các cố đông sở hữu cố phần phổ thông của Công ty mẹ (VND),Lợi nhuận trong năm phân bố cho các cố đông sở hữu cố phần phổ thông của Công ty mẹ (VND),Lợi nhuận trong năm phân bố cho các cố đông sở hữu cố phần phổ thông của Công ty mẹ (VND),972.443.846.631,-,972.443.846.631,972443846631.0,,972443846631.0
"Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)",(56.849.781.247),(3.747.145.180),(60.596.926.427),-56849781247.0,-3747145180.0,-60596926427.0
Lợi nhuận để tính lãi cơ bản trên cố phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cố phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cố phiếu (VND),915.594.065.384,(3.747.145.180),911.846.920.204,915594065384.0,-3747145180.0,911846920204.0
Số bình quân gia quyền của cố phần phổ thông để tính lãi cơ bản trên cố phiếu,Số bình quân gia quyền của cố phần phổ thông để tính lãi cơ bản trên cố phiếu,Số bình quân gia quyền của cố phần phổ thông để tính lãi cơ bản trên cố phiếu,323.651.246,32.361.392,356.012.638,323651246.0,32361392.0,356012638.0
Lãi cơ bản trên cố phiếu (VND),Lãi cơ bản trên cố phiếu (VND),Lãi cơ bản trên cố phiếu (VND),2.829,(268),2.561,2829.0,-268.0,2561.0
