row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND(trình bày lại),numeric__2020Triệu VND,numeric__2019Triệu VND(trình bày lại)
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,4.934.700,5.565.981,4934700.0,5565981.0
Trích lập dự phòng trong năm (Thuyết minh 33),Trích lập dự phòng trong năm (Thuyết minh 33),Trích lập dự phòng trong năm (Thuyết minh 33),11.162.582,3.822.151,11162582.0,3822151.0
Xử lý các khoản cho vay khó thu hồi bằng nguồn dự phòng,Xử lý các khoản cho vay khó thu hồi bằng nguồn dự phòng,Xử lý các khoản cho vay khó thu hồi bằng nguồn dự phòng,(2.781.111),(4.453.360),-2781111.0,-4453360.0
Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,(109),(72),-109.0,-72.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,13.316.062,4.934.700,13316062.0,4934700.0
