row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND(trình bày lại),numeric__2020Triệu VND,numeric__2019Triệu VND(trình bày lại)
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,22.526.169,22.807.098,22526169.0,22807098.0
Điều chỉnh cho các khoản:Cổ tức thu được trong năm (Thuyết minh 31),Điều chỉnh cho các khoản:Cổ tức thu được trong năm (Thuyết minh 31),Điều chỉnh cho các khoản:Cổ tức thu được trong năm (Thuyết minh 31),(114.048),(135.090),-114048.0,-135090.0
Các khoản chi phí không được khấu trừ trong năm,Các khoản chi phí không được khấu trừ trong năm,Các khoản chi phí không được khấu trừ trong năm,4.511.958,2.000.000,4511958.0,2000000.0
Hoàn nhập chi phí không được khấu trừ thuế của năm trước,Hoàn nhập chi phí không được khấu trừ thuế của năm trước,Hoàn nhập chi phí không được khấu trừ thuế của năm trước,(2.000.000),-,-2000000.0,
Thu nhập chịu thuế,Thu nhập chịu thuế,Thu nhập chịu thuế,24.924.079,24.672.008,24924079.0,24672008.0
Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp,20%,20%,0.2,0.2
Thuế thu nhập doanh nghiệp hiện hành theo thuế suất áp dụng,Thuế thu nhập doanh nghiệp hiện hành theo thuế suất áp dụng,Thuế thu nhập doanh nghiệp hiện hành theo thuế suất áp dụng,4.984.816,4.934.401,4984816.0,4934401.0
