row_label_raw,row_label_full,col_0,31/12/2019Triệu VND(trình bày lại),31/12/2019Triệu VND(theo báo cáotrước đây),Chênh lệchTriệu VND,numeric__31/12/2019Triệu VND(trình bày lại),numeric__31/12/2019Triệu VND(theo báo cáotrước đây),numeric__Chênh lệchTriệu VND
Các khoản nợ khác,Các khoản nợ khác,Các khoản nợ khác,25.099.182,25.075.367,23.815,25099182.0,25075367.0,23815.0
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",10.362.390,10.381.462,(19.072),10362390.0,10381462.0,-19072.0
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,14.736.792,14.693.905,42.887,14736792.0,14693905.0,42887.0
Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,25.333.463,25.261.718,71.745,25333463.0,25261718.0,71745.0
Lợi nhuận đề lại năm trước,Lợi nhuận đề lại năm trước,Lợi nhuận đề lại năm trước,11.688.625,11.688.625,-,11688625.0,11688625.0,
Lợi nhuận năm nay,Lợi nhuận năm nay,Lợi nhuận năm nay,13.644.838,13.573.093,71.745,13644838.0,13573093.0,71745.0
Tổng ảnh hưởng,Tổng ảnh hưởng,Tổng ảnh hưởng,,,95.560,,,95560.0
