row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng cổ phiếu/ Tỷ lệ sở hữu,Số cuối năm > Giá trị VND,Số cuối năm > Dự phòng VND,Số cuối năm > Giá trị hợp lý VND,Số cuối năm > Số lượng cổ phiếu/ Tỷ lệ sở hữu_1,Số cuối năm > Giá trị VND_1,Số đầu năm > Dự phòng VND,Số đầu năm > Giá trị hợp lý VND,numeric__Số cuối năm > Số lượng cổ phiếu/ Tỷ lệ sở hữu,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Dự phòng VND,numeric__Số cuối năm > Giá trị hợp lý VND,numeric__Số cuối năm > Số lượng cổ phiếu/ Tỷ lệ sở hữu_1,numeric__Số cuối năm > Giá trị VND_1,numeric__Số đầu năm > Dự phòng VND,numeric__Số đầu năm > Giá trị hợp lý VND
a. Đầu tư vào công ty conCông ty TNHH Đầu tư Phát triển BắtĐộng sản Trường Thọ,a. Đầu tư vào công ty conCông ty TNHH Đầu tư Phát triển BắtĐộng sản Trường Thọ,a. Đầu tư vào công ty conCông ty TNHH Đầu tư Phát triển BắtĐộng sản Trường Thọ,65%,19.500.000.000,(1.781.937.275),(i),65%,19.500.000.000,(2.221.980.625),(i),0.65,19500000000.0,-1781937275.0,,0.65,19500000000.0,-2221980625.0,
,,,19.500.000.000,19.500.000.000,(1.781.937.275),,19.500.000.000,19.500.000.000,(2.221.980.625),,19500000000.0,19500000000.0,-1781937275.0,,19500000000.0,19500000000.0,-2221980625.0,
b. Đầu tư góp vốn vào đơn vị khácCông ty Cổ phần Cao su Bến Thành (ii),b. Đầu tư góp vốn vào đơn vị khácCông ty Cổ phần Cao su Bến Thành (ii),b. Đầu tư góp vốn vào đơn vị khácCông ty Cổ phần Cao su Bến Thành (ii),2.310.000,42.000.000.000,(14.049.000.000),27.951.000.000,2.310.000,42.000.000.000,(18.438.000.000),23.562.000.000,2310000.0,42000000000.0,-14049000000.0,27951000000.0,2310000.0,42000000000.0,-18438000000.0,23562000000.0
Công ty Cổ phần Vicem Thạch cao Xi măng (ii),Công ty Cổ phần Vicem Thạch cao Xi măng (ii),Công ty Cổ phần Vicem Thạch cao Xi măng (ii),700.000,14.000.000.000,(10.780.000.000),3.220.000.000,700.000,14.000.000.000,(11.480.000.000),2.520.000.000,700000.0,14000000000.0,-10780000000.0,3220000000.0,700000.0,14000000000.0,-11480000000.0,2520000000.0
,,,56.000.000.000,56.000.000.000,(24.829.000.000),31.171.000.000,,56.000.000.000,(29.918.000.000),26.082.000.000,56000000000.0,56000000000.0,-24829000000.0,31171000000.0,,56000000000.0,-29918000000.0,26082000000.0
