row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
Chi phí nhân viên,Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,60.800.123.924,57.585.129.854,60800123924.0,57585129854.0
Chi phí tư vấn (i),Chi phí bán hàng > Chi phí tư vấn (i),Chi phí tư vấn (i),55.640.904.802,60.609.772.294,55640904802.0,60609772294.0
Chi phí dịch vụ mua ngoài,Chi phí bán hàng > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,4.360.092.888,7.878.754.742,4360092888.0,7878754742.0
Chi phí khác,Chi phí bán hàng > Chi phí khác,Chi phí khác,53.201.755.955,52.957.893.438,53201755955.0,52957893438.0
,,,174.002.877.569,179.031.550.328,174002877569.0,179031550328.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí nhân viên,Chi phí quản lý doanh nghiệp > Chi phí nhân viên,Chi phí nhân viên,86.054.051.343,84.556.046.040,86054051343.0,84556046040.0
Chi phí tư vấn (i),Chi phí quản lý doanh nghiệp > Chi phí tư vấn (i),Chi phí tư vấn (i),55.640.904.802,60.609.772.294,55640904802.0,60609772294.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,11.273.451.981,15.542.599.638,11273451981.0,15542599638.0
Chi phí khác,Chi phí quản lý doanh nghiệp > Chi phí khác,Chi phí khác,89.350.346.717,81.096.666.102,89350346717.0,81096666102.0
,,,242.318.754.843,241.805.084.074,242318754843.0,241805084074.0
