row_label_raw,row_label_full,Cho vay đã nhận về,3.848.495,231.758,numeric__3.848.495,numeric__231.758
Thu nhập lãi cho vay,Thu nhập lãi cho vay,Thu nhập lãi cho vay,311.870,327.765,311870.0,327765.0
Chi phí trả lãi tiền gửi,Chi phí trả lãi tiền gửi,Chi phí trả lãi tiền gửi,(12.809),(17.494),-12809.0,-17494.0
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,7.007,15.777,7007.0,15777.0
Chi phí khác,Chi phí khác,Chi phí khác,(3.165),(2.485),-3165.0,-2485.0
