row_label_raw,row_label_full,col_0,Tiền gửi và cho vay các TCTD khác – góp Triệu VND,Chứng khoán kinh doanh và đầu tư – góp Triệu VND,Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND,Cho vay khách hàng – góp Triệu VND,"Góp vốn, đầu tư dài hạn – góp Triệu VND",Tiền gửi và vay NHNNVN Triệu VND,Tiền gửi và vay TCTD khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Vốn tài trợ nhận ủy thác Triệu VND,Phát hành giấy tờ có giá Triệu VND,Nợ tiềm tàng và các cam kết tin dụng – góp Triệu VND,numeric__Tiền gửi và cho vay các TCTD khác – góp Triệu VND,numeric__Chứng khoán kinh doanh và đầu tư – góp Triệu VND,numeric__Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND,numeric__Cho vay khách hàng – góp Triệu VND,"numeric__Góp vốn, đầu tư dài hạn – góp Triệu VND",numeric__Tiền gửi và vay NHNNVN Triệu VND,numeric__Tiền gửi và vay TCTD khác Triệu VND,numeric__Tiền gửi của khách hàng Triệu VND,numeric__Vốn tài trợ nhận ủy thác Triệu VND,numeric__Phát hành giấy tờ có giá Triệu VND,numeric__Nợ tiềm tàng và các cam kết tin dụng – góp Triệu VND
Trong nước,Trong nước,Trong nước,81.666.693,98.908.216,49.354.238,532.338.068,96.642,54.255,70.406.670,558.070.813,-,36.753.523,115.518.732,81666693.0,98908216.0,49354238.0,532338068.0,96642.0,54255.0,70406670.0,558070813.0,,36753523.0,115518732.0
Nước ngoài,Nước ngoài,Nước ngoài,6.574.483,9.949,8.882,6.976.590,-,-,248.622,8.811.001,449.009,-,1.637.734,6574483.0,9949.0,8882.0,6976590.0,,,248622.0,8811001.0,449009.0,,1637734.0
,,,88.241.176,98.918.165,49.363.120,539.314.658,96.642,54.255,70.655.292,566.881.814,449.009,36.753.523,117.156.466,88241176.0,98918165.0,49363120.0,539314658.0,96642.0,54255.0,70655292.0,566881814.0,449009.0,36753523.0,117156466.0
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,,,,,,,,,,,
,,,Tiền gửi và cho vay các TCTD khác – góp Triệu VND,Chứng khoán kinh doanh và đầu tư – góp Triệu VND,Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu VND,Cho vay khách hàng – góp Triệu VND,"Góp vốn, đầu tư dài hạn – góp Triệu VND",Tiền gửi và vay NHNNVN Triệu VND,Tiền gửi và vay TCTD khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Vốn tài trợ nhận ủy thác Triệu VND,Phát hành giấy tờ có giá Triệu VND,Nợ tiềm tàng và các cam kết tin dụng – góp Triệu VND,,,,,,,,,,,
Trong nước,Tại ngày 31 tháng 12 năm 2023 > Trong nước,Trong nước,44.326.349,89.240.070,60.881.285,476.494.010,97.014,19.328,37.018.282,503.329.739,-,28.992.491,140.495.032,44326349.0,89240070.0,60881285.0,476494010.0,97014.0,19328.0,37018282.0,503329739.0,,28992491.0,140495032.0
Nước ngoài,Tại ngày 31 tháng 12 năm 2023 > Nước ngoài,Nước ngoài,6.006.622,11.443,-,6.237.112,-,-,931.829,7.414.655,323.147,-,793.808,6006622.0,11443.0,,6237112.0,,,931829.0,7414655.0,323147.0,,793808.0
,,,50.332.971,89.251.513,60.881.285,482.731.122,97.014,19.328,37.950.111,510.744.394,323.147,28.992.491,141.288.840,50332971.0,89251513.0,60881285.0,482731122.0,97014.0,19328.0,37950111.0,510744394.0,323147.0,28992491.0,141288840.0
