row_label_raw,row_label_full,col_0,2024Triệu VND,2023Triệu VND,numeric__2024Triệu VND,numeric__2023Triệu VND
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,
• Thu từ nợ đã xử lý rủi ro,Thu nhập từ hoạt động khác > • Thu từ nợ đã xử lý rủi ro,• Thu từ nợ đã xử lý rủi ro,111.598,79.680,111598.0,79680.0
• Thu phí hợp đồng tương lai,Thu nhập từ hoạt động khác > • Thu phí hợp đồng tương lai,• Thu phí hợp đồng tương lai,104.946,110.630,104946.0,110630.0
• Thu tài trợ hoạt động thể,Thu nhập từ hoạt động khác > • Thu tài trợ hoạt động thể,• Thu tài trợ hoạt động thể,56.983,184.078,56983.0,184078.0
• Thu hồi khoản phải thu khó đòi,Thu nhập từ hoạt động khác > • Thu hồi khoản phải thu khó đòi,• Thu hồi khoản phải thu khó đòi,-,16.791,,16791.0
• Lãi từ thanh lý tài sản cố định,Thu nhập từ hoạt động khác > • Lãi từ thanh lý tài sản cố định,• Lãi từ thanh lý tài sản cố định,-,2.966,,2966.0
• Thu phí ủy thác quản lý kho,Thu nhập từ hoạt động khác > • Thu phí ủy thác quản lý kho,• Thu phí ủy thác quản lý kho,2.316,2.316,2316.0,2316.0
• Thu nhập khác,Thu nhập từ hoạt động khác > • Thu nhập khác,• Thu nhập khác,93.173,48.986,93173.0,48986.0
,,,369.016,445.447,369016.0,445447.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
• Chi về các công cụ tài chính phải sinh khác,Chi phí hoạt động khác > • Chi về các công cụ tài chính phải sinh khác,• Chi về các công cụ tài chính phải sinh khác,(65.616),(35.966),-65616.0,-35966.0
• Chi công tác xã hội,Chi phí hoạt động khác > • Chi công tác xã hội,• Chi công tác xã hội,(107.933),(23.489),-107933.0,-23489.0
• Chi phí khác,Chi phí hoạt động khác > • Chi phí khác,• Chi phí khác,(194.388),(59.419),-194388.0,-59419.0
,,,(367.937),(118.874),-367937.0,-118874.0
Lãi thuần từ hoạt động khác,Chi phí hoạt động khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,1.079,326.573,1079.0,326573.0
