row_label_raw,row_label_full,col_0,31/12/2022Triệu VND,Được ghi nhận trong báo cáo kết quả hoạt động hợp nhấtTriệu VND,31/12/2023Triệu VND,numeric__31/12/2022Triệu VND,numeric__Được ghi nhận trong báo cáo kết quả hoạt động hợp nhấtTriệu VND,numeric__31/12/2023Triệu VND
Dự phòng tải sản cán trừ nợ chưa chuyển quyền,Dự phòng tải sản cán trừ nợ chưa chuyển quyền,Dự phòng tải sản cán trừ nợ chưa chuyển quyền,126.544,-,126.544,126544.0,,126544.0
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,100.728,116.889,217.617,100728.0,116889.0,217617.0
Dự phòng đầu tư,Dự phòng đầu tư,Dự phòng đầu tư,-,20.501,20.501,,20501.0,20501.0
Dự phòng tải sản cán trừ nợ đã chuyển quyền,Dự phòng tải sản cán trừ nợ đã chuyển quyền,Dự phòng tải sản cán trừ nợ đã chuyển quyền,5.291,312,5.603,5291.0,312.0,5603.0
Khẩu hao tài sản ủy thác cho thuê,Khẩu hao tài sản ủy thác cho thuê,Khẩu hao tài sản ủy thác cho thuê,1.336,2.847,4.183,1336.0,2847.0,4183.0
Dự phòng trái phiếu Chính phủ,Dự phòng trái phiếu Chính phủ,Dự phòng trái phiếu Chính phủ,533,908,1.441,533.0,908.0,1441.0
Dự phòng đầu tư dài hạn khác,Dự phòng đầu tư dài hạn khác,Dự phòng đầu tư dài hạn khác,800,-,800,800.0,,800.0
Khác,Khác,Khác,7.615,13.520,21.135,7615.0,13520.0,21135.0
,,,242.847,154.977,397.824,242847.0,154977.0,397824.0
