row_label_raw,row_label_full,col_0,2024Triệu VND,2023Triệu VND,numeric__2024Triệu VND,numeric__2023Triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",431.065,283.395,431065.0,283395.0
Chi phí cho nhân viên:,Chi phí cho nhân viên:,Chi phí cho nhân viên:,7.419.160,6.869.829,7419160.0,6869829.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
• Chi lương và phụ cấp,Trong đó: > • Chi lương và phụ cấp,• Chi lương và phụ cấp,6.695.462,6.226.526,6695462.0,6226526.0
• Chi đóng góp theo lương,Trong đó: > • Chi đóng góp theo lương,• Chi đóng góp theo lương,405.051,397.101,405051.0,397101.0
• Chi trợ cấp,Trong đó: > • Chi trợ cấp,• Chi trợ cấp,225.917,156.942,225917.0,156942.0
• Chi trang phục và phương tiện báo hộ lao động,Trong đó: > • Chi trang phục và phương tiện báo hộ lao động,• Chi trang phục và phương tiện báo hộ lao động,92.730,89.260,92730.0,89260.0
Chi về tài sản,Trong đó: > Chi về tài sản,Chi về tài sản,2.728.479,2.725.472,2728479.0,2725472.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
• Chi phí khấu hao tài sản cố định,Trong đó: > • Chi phí khấu hao tài sản cố định,• Chi phí khấu hao tài sản cố định,980.725,1.148.589,980725.0,1148589.0
• Chi phí thuế tài sản,Trong đó: > • Chi phí thuế tài sản,• Chi phí thuế tài sản,909.671,804.449,909671.0,804449.0
• Bảo dưỡng và sửa chữa tài sản,Trong đó: > • Bảo dưỡng và sửa chữa tài sản,• Bảo dưỡng và sửa chữa tài sản,719.266,633.170,719266.0,633170.0
• Mua sắm công cụ lao động,Trong đó: > • Mua sắm công cụ lao động,• Mua sắm công cụ lao động,107.366,127.300,107366.0,127300.0
• Chi bảo hiểm tài sản,Trong đó: > • Chi bảo hiểm tài sản,• Chi bảo hiểm tài sản,11.451,11.964,11451.0,11964.0
Chi phí hoạt động khác,Trong đó: > Chi phí hoạt động khác,Chi phí hoạt động khác,2.094.105,1.927.463,2094105.0,1927463.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"• Chi xuất bán tài liệu, quảng cáo","Trong đó: > • Chi xuất bán tài liệu, quảng cáo","• Chi xuất bán tài liệu, quảng cáo",875.014,813.544,875014.0,813544.0
"• Chi vật liệu, giấy tờ in","Trong đó: > • Chi vật liệu, giấy tờ in","• Chi vật liệu, giấy tờ in",227.332,229.019,227332.0,229019.0
"• Chi điện nước, vệ sinh cơ quan","Trong đó: > • Chi điện nước, vệ sinh cơ quan","• Chi điện nước, vệ sinh cơ quan",219.674,198.276,219674.0,198276.0
"• Chi hội nghị, lễ tân, khách tiết","Trong đó: > • Chi hội nghị, lễ tân, khách tiết","• Chi hội nghị, lễ tân, khách tiết",176.789,154.989,176789.0,154989.0
• Công tác phi,Trong đó: > • Công tác phi,• Công tác phi,153.911,128.575,153911.0,128575.0
• Chi bưu phi và điện thoại,Trong đó: > • Chi bưu phi và điện thoại,• Chi bưu phi và điện thoại,31.374,43.525,31374.0,43525.0
"• Chi đào tạo, huấn luyện","Trong đó: > • Chi đào tạo, huấn luyện","• Chi đào tạo, huấn luyện",24.731,8.487,24731.0,8487.0
• Chi phí khác,Trong đó: > • Chi phí khác,• Chi phí khác,385.280,351.048,385280.0,351048.0
Chi nộp phí bảo hiểm tiền gửi của khách hàng,Trong đó: > Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,661.041,605.054,661041.0,605054.0
Chi phí dự phòng,Trong đó: > Chi phí dự phòng,Chi phí dự phòng,648.539,478.693,648539.0,478693.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
• Dự phòng giảm giá đầu tư tài chính dài hạn (Thuyết minh 11),Trong đó: > • Dự phòng giảm giá đầu tư tài chính dài hạn (Thuyết minh 11),• Dự phòng giảm giá đầu tư tài chính dài hạn (Thuyết minh 11),66,6.170,66.0,6170.0
• Dự phòng rủi ro tài sản khác (Thuyết minh 14),Trong đó: > • Dự phòng rủi ro tài sản khác (Thuyết minh 14),• Dự phòng rủi ro tài sản khác (Thuyết minh 14),648.473,472.523,648473.0,472523.0
,,,13.982.389,12.889.906,13982389.0,12889906.0
