row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,,,,
Công Nghệ BĐS,Phải thu về cho vay ngắn hạn > Công Nghệ BĐS,Công Nghệ BĐS,Công ty con,Cho vay,-,6.000.000.000,,,,6000000000.0
Ihouzz,Phải thu về cho vay ngắn hạn > Ihouzz,Ihouzz,Công ty con,Cho vay,-,1.650.000.000,,,,1650000000.0
,,,,,-,7.650.000.000,,,,7650000000.0
