row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,2.862.631.245.568,1.893.642.865.657,,,2862631245568.0,1893642865657.0
310,310,310,I. Nợ ngắn hạn,,2.862.631.245.568,1.893.642.865.657,,,2862631245568.0,1893642865657.0
311,311,311,1. Phải trả người bán ngắn hạn,10,46.047.200.805,16.319.554.523,,10.0,46047200805.0,16319554523.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,,1.751.071.365,2.001.071.364,,,1751071365.0,2001071364.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,11,7.130.573.569,213.706.555.255,,11.0,7130573569.0,213706555255.0
314,314,314,4. Phải trả người lao động,,4.734.696.966,6.878.163.051,,,4734696966.0,6878163051.0
315,315,315,5. Chi phí phải trả ngắn hạn,12,33.351.932.612,14.279.160.769,,12.0,33351932612.0,14279160769.0
319,319,319,6. Phải trả ngắn hạn khác,13,2.702.300.160.743,1.616.627.176.524,,13.0,2702300160743.0,1616627176524.0
320,320,320,7. Vay ngắn hạn,14,27.500.000.000,-,,14.0,27500000000.0,
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,39.815.609.508,23.831.184.171,,,39815609508.0,23831184171.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,5.480.356.522.589,4.092.400.272.602,,,5480356522589.0,4092400272602.0
410,410,410,I. Vốn chủ sở hữu,15.1,5.480.356.522.589,4.092.400.272.602,,151.0,5480356522589.0,4092400272602.0
411,411,411,1. Vốn cổ phần,,3.582.012.080.000,3.224.710.220.000,,,3582012080000.0,3224710220000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.582.012.080.000,3.224.710.220.000,,,3582012080000.0,3224710220000.0
412,412,412,2. Thặng dư vốn cổ phần,,1.105.361.088.710,340.683.172.475,,,1105361088710.0,340683172475.0
421,421,421,3. Lợi nhuận sau thuế chưa phân phối,,792.983.353.879,527.006.880.127,,,792983353879.0,527006880127.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,500.809.359.759,10.077.626.477,,,500809359759.0,10077626477.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,292.173.994.120,516.929.253.650,,,292173994120.0,516929253650.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,8.342.987.768.157,5.986.043.138.259,,,8342987768157.0,5986043138259.0
