row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND > Số đầu năm
Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,,,,
Đất Xanh Đông Nam Bộ,Trả trước cho người bán ngắn hạn > Đất Xanh Đông Nam Bộ,Đất Xanh Đông Nam Bộ,Công ty con,Tạm ứng phí dịch vụ môi giới,13.215.763.210,6.329.439.105,,,13215763210.0,6329439105.0
LinkGroup,Trả trước cho người bán ngắn hạn > LinkGroup,LinkGroup,Công ty con,Tạm ứng phí dịch vụ môi giới,6.977.298.099,589.504.093,,,6977298099.0,589504093.0
Đất Xanh Premium,Trả trước cho người bán ngắn hạn > Đất Xanh Premium,Đất Xanh Premium,Công ty con,Tạm ứng phí dịch vụ môi giới,2.738.642.977,1.956.860.918,,,2738642977.0,1956860918.0
Đất Xanh Nam Bộ,Trả trước cho người bán ngắn hạn > Đất Xanh Nam Bộ,Đất Xanh Nam Bộ,Công ty con,Tạm ứng phí dịch vụ môi giới,2.593.616.192,1.050.799.672,,,2593616192.0,1050799672.0
Đất Xanh Miền Đông,Trả trước cho người bán ngắn hạn > Đất Xanh Miền Đông,Đất Xanh Miền Đông,Công ty con,Tạm ứng phí dịch vụ môi giới,-,7.286.098.092,,,,7286098092.0
Đất Xanh Miền Nam,Trả trước cho người bán ngắn hạn > Đất Xanh Miền Nam,Đất Xanh Miền Nam,Công ty con,Tạm ứng phí dịch vụ môi giới,-,4.471.361.003,,,,4471361003.0
Các công ty khác,Trả trước cho người bán ngắn hạn > Các công ty khác,Các công ty khác,Bên liên quan,Tạm ứng phí dịch vụ môi giới,2.524.593.867,1.716.968.245,,,2524593867.0,1716968245.0
,,,,,28.049.914.345,23.401.031.128,,,28049914345.0,23401031128.0
