row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,38.919.165.757,36.633.348.187,38919165757.0,36633348187.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,24.907.587.450,28.091.983.965,24907587450.0,28091983965.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,11.552.395.472,7.831.573.532,11552395472.0,7831573532.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,2.047.542.180,86.726.657,2047542180.0,86726657.0
Chi phí khác,Chi phí khác,Chi phí khác,411.640.655,623.064.033,411640655.0,623064033.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,22.276.796.433,24.741.071.598,22276796433.0,24741071598.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,12.634.518.815,10.688.875.845,12634518815.0,10688875845.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,4.146.553.856,10.569.189.736,4146553856.0,10569189736.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,435.777.642,444.654.858,435777642.0,444654858.0
Chi phí khác,Chi phí khác,Chi phí khác,5.059.946.120,3.038.351.159,5059946120.0,3038351159.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,61.195.962.190,61.374.419.785,61195962190.0,61374419785.0
