row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ biểu quyết (%),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính theo đăng ký,numeric__Tên công ty,numeric__Tỷ lệ biểu quyết (%),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính theo đăng ký
7,7,7,Công ty TNHH Công nghiệp Chế tạo Quảng Yên,"100,00","89,26","Lô NA8-1, khu tổ hợp dự án nhà máy, nhà xưởng cao cấp khu Đẩm Nhà Mạc, phường Liên Hòa, tỉnh Quảng Ninh, Việt Nam",Sản xuất vòi phun động cơ máy nông nghiệp,,100.0,89.26,,
8,8,8,Công ty Cổ phần Dịch vụ Khách sạn Hưng Yên,"98,00","94,35","Tầng 2, số 210, đường Nguyễn Văn Linh, phường Sơn Nam, tỉnh Hưng Yên, Việt Nam",Kinh doanh bất động sản,,98.0,94.35,,
9,9,9,Công ty TNHH MTV Khu Công nghiệp Tân Phú Trung - Tây Ninh (v),"100,00","72,82","Số 348 Tổ 13 ấp Bắc Bến Sỏi, xã Ninh Điền, tỉnh Tây Ninh, Việt Nam",Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan,,100.0,72.82,,
10,10,10,Công ty Cổ phần Trump International Việt Nam (vi),"99,00","95,32","Tầng 3, số 210, đường Nguyễn Văn Linh, phường Sơn Nam, tỉnh Hưng Yên, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,99.0,95.32,,
11,11,11,Công ty cổ phần Dịch vụ An ninh Bảo vệ Toàn cầu (vii),"79,00","76,06","Tầng 4, số 210 đường Nguyễn Văn Linh, phường Sơn Nam, tỉnh Hưng Yên, Việt Nam",Dịch vụ bảo vệ,,79.0,76.06,,
12,12,12,Công ty cổ phần Đầu tư Lâng Hạ (viii),"99,00","99,00","Số 1A Láng Hạ, phường Giằng Võ, thành phố Hà Nội, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,99.0,99.0,,
