row_label_raw,row_label_full,col_0,Năm kết thúc ngày31 tháng 12 năm 2025VND,Năm kết thúc ngày31 tháng 12 năm 2024VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2025VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2024VND
"Lãi tiền gửi ngân hàng, cho vay và hợp tác kinh doanh","Lãi tiền gửi ngân hàng, cho vay và hợp tác kinh doanh","Lãi tiền gửi ngân hàng, cho vay và hợp tác kinh doanh",509.712.805.172,444.672.819.902,509712805172.0,444672819902.0
Lãi từ giao dịch chuyển nhượng cổ phần (Thuyết minh 18.1),Lãi từ giao dịch chuyển nhượng cổ phần (Thuyết minh 18.1),Lãi từ giao dịch chuyển nhượng cổ phần (Thuyết minh 18.1),168.413.243.644,-,168413243644.0,
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,474.961.628,6.618.475.532,474961628.0,6618475532.0
,,,678.601.010.444,451.291.295.434,678601010444.0,451291295434.0
