row_label_raw,row_label_full,col_0,Giá trị hợp lý ghi nhận tại ngày mua,numeric__Giá trị hợp lý ghi nhận tại ngày mua
Tổng tài sản,Tổng tài sản,Tổng tài sản,3.574.210.628.431,3574210628431.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,(417.916.108.972),-417916108972.0
Ảnh hưởng thuế thu nhập doanh nghiệp hoãn lại (**),Ảnh hưởng thuế thu nhập doanh nghiệp hoãn lại (**),Ảnh hưởng thuế thu nhập doanh nghiệp hoãn lại (**),(620.725.131.898),-620725131898.0
Giá trị tài sản thuần có thể xác định,Giá trị tài sản thuần có thể xác định,Giá trị tài sản thuần có thể xác định,2.535.569.387.561,2535569387561.0
Phần sở hữu của cổ đông công ty mẹ,Phần sở hữu của cổ đông công ty mẹ,Phần sở hữu của cổ đông công ty mẹ,2.510.397.894.043,2510397894043.0
Giá phí hợp nhất kinh doanh (*),Giá phí hợp nhất kinh doanh (*),Giá phí hợp nhất kinh doanh (*),2.183.000.000.000,2183000000000.0
Lãi từ giao dịch mua rè (Thuyết minh 36),Lãi từ giao dịch mua rè (Thuyết minh 36),Lãi từ giao dịch mua rè (Thuyết minh 36),(327.397.894.043),-327397894043.0
