row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Bảo cáo kết quả hoạt động kinh doanh hợp nhất,Bảo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Bảo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Bảo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,31/12/2025VND,31/12/2024VND,31/12/2025VND,31/12/2024VND,,,,
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,,,,
Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,,,,
Phát triển Đô thị Sài Gòn - Tây Bắc,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần > Phát triển Đô thị Sài Gòn - Tây Bắc,Phát triển Đô thị Sài Gòn - Tây Bắc,94.649.657.352,91.645.226.758,(1.230.166.584),(2.784.797.754),94649657352.0,91645226758.0,-1230166584.0,-2784797754.0
Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần,,,,
Đầu tư Lăng Hạ,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần > Đầu tư Lăng Hạ,Đầu tư Lăng Hạ,620.725.131.898,-,-,-,620725131898.0,,,
Thuế thu nhập hoãn lại phát sinh liên quan đến thuế thu nhập doanh nghiệp theo thời gian,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần > Thuế thu nhập hoãn lại phát sinh liên quan đến thuế thu nhập doanh nghiệp theo thời gian,Thuế thu nhập hoãn lại phát sinh liên quan đến thuế thu nhập doanh nghiệp theo thời gian,1.023.030.121.416,1.042.938.425.769,4.583.944.933,6.897.595.540,1023030121416.0,1042938425769.0,4583944933.0,6897595540.0
,,,1.738.404.910.666,1.134.583.652.527,,,1738404910666.0,1134583652527.0,,
Chi phí thuế thu nhập hoãn lại tỉnh và kết quả kinh doanh hợp nhất,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá lại sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh của Công ty Cổ phần > Chi phí thuế thu nhập hoãn lại tỉnh và kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tỉnh và kết quả kinh doanh hợp nhất,,,3.353.778.349,4.112.797.786,,,3353778349.0,4112797786.0
