row_label_raw,row_label_full,col_0,31 tháng 12 năm 2025VND,31 tháng 12 năm 2024VND,numeric__31 tháng 12 năm 2025VND,numeric__31 tháng 12 năm 2024VND
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,38.786.758.519,31.403.093.659,38786758519.0,31403093659.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,899.687.167.051,501.594.312.175,899687167051.0,501594312175.0
Các khoản tương đương tiền (i),Các khoản tương đương tiền (i),Các khoản tương đương tiền (i),7.430.060.626.453,6.033.038.768.672,7430060626453.0,6033038768672.0
,,,8.368.534.552.023,6.566.036.174.506,8368534552023.0,6566036174506.0
