row_label_raw,row_label_full,col_0,Năm kết thúc ngày31 tháng 12 năm 2025VND,Năm kết thúc ngày31 tháng 12 năm 2024VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2025VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2024VND
"Phí tư vấn, môi giới bán hàng","Phí tư vấn, môi giới bán hàng","Phí tư vấn, môi giới bán hàng",133.822.415.615,88.842.222.954,133822415615.0,88842222954.0
Chi phí nhân viên bán hàng,Chi phí nhân viên bán hàng,Chi phí nhân viên bán hàng,5.804.637.003,6.770.377.920,5804637003.0,6770377920.0
Chi phí bán hàng khác,Chi phí bán hàng khác,Chi phí bán hàng khác,21.944.208.442,2.422.719.671,21944208442.0,2422719671.0
,,,161.571.261.060,98.035.320.545,161571261060.0,98035320545.0
