row_label_raw,row_label_full,col_0,Năm kết thúc ngày31 tháng 12 năm 2025VND,Năm kết thúc ngày31 tháng 12 năm 2024VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2025VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2024VND
Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,,
Vốn góp đầu năm,Vốn góp của chủ sở hữu > Vốn góp đầu năm,Vốn góp đầu năm,7.676.047.590.000,7.676.047.590.000,7676047590000.0,7676047590000.0
Tăng vốn trong năm,Vốn góp của chủ sở hữu > Tăng vốn trong năm,Tăng vốn trong năm,1.741.500.000.000,-,1741500000000.0,
Vốn góp cuối năm,Vốn góp của chủ sở hữu > Vốn góp cuối năm,Vốn góp cuối năm,9.417.547.590.000,7.676.047.590.000,9417547590000.0,7676047590000.0
"Cổ tức, lợi nhuận đã chia","Cổ tức, lợi nhuận đã chia","Cổ tức, lợi nhuận đã chia",-,-,,
