row_label_raw,row_label_full,col_0,31 tháng 12 năm 2025,31 tháng 12 năm 2025_1,31 tháng 12 năm 2024,31 tháng 12 năm 2024_1,numeric__31 tháng 12 năm 2025,numeric__31 tháng 12 năm 2025_1,numeric__31 tháng 12 năm 2024,numeric__31 tháng 12 năm 2024_1
,,,Tỷ lệbiểu quyết%,Tỷ lệIợi ích%,Tỷ lệbiểu quyết%,Tỷ lệIợi ích%,,,,
Công ty Cổ phần Đầu tư Sài Gòn – Đà Nẵng (i),Công ty Cổ phần Đầu tư Sài Gòn – Đà Nẵng (i),Công ty Cổ phần Đầu tư Sài Gòn – Đà Nẵng (i),"46,25%","46,19%","48,00%","48,00%",0.4625,0.4619,0.48,0.48
Công ty Cổ phần Khu công nghiệp Sài Gòn - Nhơn Hội (ii),Công ty Cổ phần Khu công nghiệp Sài Gòn - Nhơn Hội (ii),Công ty Cổ phần Khu công nghiệp Sài Gòn - Nhơn Hội (ii),"42,76%","37,20%","35,49%","35,49%",0.4276,0.37200000000000005,0.3549,0.3549
Công ty Cổ phần Đầu tư khu công nghiệp Lê Minh Xuân 2 (iii),Công ty Cổ phần Đầu tư khu công nghiệp Lê Minh Xuân 2 (iii),Công ty Cổ phần Đầu tư khu công nghiệp Lê Minh Xuân 2 (iii),"22,72%","22,72%","22,72%","22,72%",0.22719999999999999,0.22719999999999999,0.22719999999999999,0.22719999999999999
Công ty Cổ phần Công nghệ Viễn thông Sài Gòn (iv),Công ty Cổ phần Công nghệ Viễn thông Sài Gòn (iv),Công ty Cổ phần Công nghệ Viễn thông Sài Gòn (iv),"21,48%","21,48%","21,48%","21,48%",0.2148,0.2148,0.2148,0.2148
Công ty TNHH Saigontel Long An (v),Công ty TNHH Saigontel Long An (v),Công ty TNHH Saigontel Long An (v),"25,00%","22,32%","22,32%","22,32%",0.25,0.2232,0.2232,0.2232
Công ty Cổ phần Scanviwood (vi),Công ty Cổ phần Scanviwood (vi),Công ty Cổ phần Scanviwood (vi),"34,00%","34,00%","34,00%","34,00%",0.34,0.34,0.34,0.34
Công ty Cổ phần Đầu tư Sài Gòn – Huế (vii),Công ty Cổ phần Đầu tư Sài Gòn – Huế (vii),Công ty Cổ phần Đầu tư Sài Gòn – Huế (vii),"37,47%","36,14%",-,-,0.3747,0.3614,,
