row_label_raw,row_label_full,col_0,Năm kết thúc ngày31 tháng 12 năm 2025VND,Năm kết thúc ngày31 tháng 12 năm 2024VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2025VND,numeric__Năm kết thúc ngày31 tháng 12 năm 2024VND
"Chi phí phát triển đất, xây dựng và cơ sở hạ tầng, nhà xưởngvà cung cấp dịch vụ","Chi phí phát triển đất, xây dựng và cơ sở hạ tầng, nhà xưởngvà cung cấp dịch vụ","Chi phí phát triển đất, xây dựng và cơ sở hạ tầng, nhà xưởngvà cung cấp dịch vụ",16.717.996.188.386,2.791.290.104.516,16717996188386.0,2791290104516.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,199.476.791.000,170.184.326.107,199476791000.0,170184326107.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,181.750.586.475,165.079.687.237,181750586475.0,165079687237.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,90.725.768.504,41.253.863.106,90725768504.0,41253863106.0
Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),281.031.612.252,181.381.346.241,281031612252.0,181381346241.0
,,,17.470.980.946.617,3.349.189.327.207,17470980946617.0,3349189327207.0
